STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400821,272,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400822,294,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400823,300,156
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400824,328,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400825,322,217
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400826,322,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400827,328,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400828,289,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400829,311,217
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400830,317,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400831,317,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400901,311,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400902,294,194
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400903,317,172
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400904,317,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400905,339,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400906,339,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400907,328,194
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400908,333,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400909,344,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400910,261,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400911,206,83
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400912,228,56
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400913,267,61
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400914,289,78
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400915,311,111
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400916,317,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400917,328,161
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400918,339,156
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400919,328,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400920,333,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400921,328,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400922,339,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400923,333,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400924,256,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400925,206,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400926,194,78
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400927,217,61
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400928,250,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400929,261,83
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400930,256,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401001,250,94
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401002,256,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401003,278,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401004,289,117
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401005,289,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401006,283,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401007,211,111
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401008,228,67
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401009,239,61
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401010,256,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401011,239,117
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401012,283,122
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401013,294,144
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401014,283,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401015,206,94
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401016,183,50
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401017,244,33
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401018,222,39
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401019,283,144
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401020,228,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401021,244,67
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401022,272,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401023,272,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401024,272,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401025,283,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401026,289,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401027,294,111
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401028,283,161
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401029,222,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401030,239,122
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401031,194,117
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401101,211,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19401102,233,44
