STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290212,-89,-206
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290213,-39,-89
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290214,-33,-122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290215,-6,-100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290216,28,-111
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290217,44,-94
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290218,-78,-167
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290219,-106,-194
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290220,-72,-228
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290221,-22,-128
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290222,-100,-178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290223,22,-128
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290224,72,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290225,61,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290226,83,-11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290227,44,-22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290228,61,-28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290301,28,-11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290302,56,-28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290303,72,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290304,44,-11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290305,61,-33
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290306,139,-61
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290307,-33,-133
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290309,-17,-106
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290310,50,-122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290311,89,22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290312,189,56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290313,144,94
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290314,200,72
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290315,106,6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290316,33,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290317,89,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290318,156,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290319,128,17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290320,106,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290321,178,39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290322,167,33
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290323,189,44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290324,222,22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290325,150,56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290326,133,6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290328,111,17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290329,100,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290330,183,61
