STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00448737,VIENNA VA US,19960711,239,139
GHCND:USC00448737,VIENNA VA US,19960712,250,178
GHCND:USC00448737,VIENNA VA US,19960713,217,183
GHCND:USC00448737,VIENNA VA US,19960714,278,217
GHCND:USC00448737,VIENNA VA US,19960715,294,239
GHCND:USC00448737,VIENNA VA US,19960716,267,206
GHCND:USC00448737,VIENNA VA US,19960717,278,228
GHCND:USC00448737,VIENNA VA US,19960718,289,217
GHCND:USC00448737,VIENNA VA US,19960719,256,206
GHCND:USC00448737,VIENNA VA US,19960720,267,183
GHCND:USC00448737,VIENNA VA US,19960721,244,133
GHCND:USC00448737,VIENNA VA US,19960722,250,206
GHCND:USC00448737,VIENNA VA US,19960723,206,172
GHCND:USC00448737,VIENNA VA US,19960724,256,183
GHCND:USC00448737,VIENNA VA US,19960725,272,211
GHCND:USC00448737,VIENNA VA US,19960726,272,200
GHCND:USC00448737,VIENNA VA US,19960727,267,161
GHCND:USC00448737,VIENNA VA US,19960728,250,167
GHCND:USC00448737,VIENNA VA US,19960729,256,178
GHCND:USC00448737,VIENNA VA US,19960730,222,194
GHCND:USC00448737,VIENNA VA US,19960731,256,200
GHCND:USC00448737,VIENNA VA US,19960801,244,194
GHCND:USC00448737,VIENNA VA US,19960802,256,172
GHCND:USC00448737,VIENNA VA US,19960803,256,178
GHCND:USC00448737,VIENNA VA US,19960804,261,194
GHCND:USC00448737,VIENNA VA US,19960805,261,194
GHCND:USC00448737,VIENNA VA US,19960806,272,200
GHCND:USC00448737,VIENNA VA US,19960807,272,189
GHCND:USC00448737,VIENNA VA US,19960808,272,194
GHCND:USC00448737,VIENNA VA US,19960809,272,211
GHCND:USC00448737,VIENNA VA US,19960810,228,150
GHCND:USC00448737,VIENNA VA US,19960811,244,150
GHCND:USC00448737,VIENNA VA US,19960812,239,178
GHCND:USC00448737,VIENNA VA US,19960813,206,167
GHCND:USC00448737,VIENNA VA US,19960814,206,156
GHCND:USC00448737,VIENNA VA US,19960815,261,178
GHCND:USC00448737,VIENNA VA US,19960816,267,189
GHCND:USC00448737,VIENNA VA US,19960817,272,172
GHCND:USC00448737,VIENNA VA US,19960818,256,183
GHCND:USC00448737,VIENNA VA US,19960819,261,161
GHCND:USC00448737,VIENNA VA US,19960820,267,183
GHCND:USC00448737,VIENNA VA US,19960821,261,194
GHCND:USC00448737,VIENNA VA US,19960822,272,206
GHCND:USC00448737,VIENNA VA US,19960823,278,206
GHCND:USC00448737,VIENNA VA US,19960824,300,206
GHCND:USC00448737,VIENNA VA US,19960825,267,161
GHCND:USC00448737,VIENNA VA US,19960826,261,167
GHCND:USC00448737,VIENNA VA US,19960827,272,200
GHCND:USC00448737,VIENNA VA US,19960828,267,172
GHCND:USC00448737,VIENNA VA US,19960829,256,172
GHCND:USC00448737,VIENNA VA US,19960830,261,172
GHCND:USC00448737,VIENNA VA US,19960831,256,150
GHCND:USC00448737,VIENNA VA US,19960901,261,144
GHCND:USC00448737,VIENNA VA US,19960902,261,161
GHCND:USC00448737,VIENNA VA US,19960903,267,156
GHCND:USC00448737,VIENNA VA US,19960904,256,183
GHCND:USC00448737,VIENNA VA US,19960905,217,211
GHCND:USC00448737,VIENNA VA US,19960906,278,217
GHCND:USC00448737,VIENNA VA US,19960907,244,206
