STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690703,217,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690704,172,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690705,156,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690706,161,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690707,161,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690708,156,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690709,167,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690710,150,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690711,189,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690712,200,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690713,178,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690714,172,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690715,178,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690716,200,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690717,261,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690718,233,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690719,228,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690720,211,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690721,206,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690722,206,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690723,200,139
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690724,206,150
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690725,183,139
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690726,189,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690727,172,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690728,167,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690729,156,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690730,156,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690731,189,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690801,161,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690802,211,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690803,222,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690804,228,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690805,189,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690806,167,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690807,172,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690808,161,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690809,156,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690810,206,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690811,189,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690812,189,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690813,183,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690814,167,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690815,200,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690816,178,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690817,167,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690818,172,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690819,161,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690820,222,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690821,233,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690822,206,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690823,172,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690824,183,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690825,189,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690826,183,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690827,183,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690828,183,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690829,228,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690830,211,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690831,217,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690901,206,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690902,211,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690903,206,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690904,222,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690905,206,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690906,217,100
